hash_partida,hash_tf,data_partida,periodo,temporada,team_hash_a,team_hash_b,fg_made_a,fg_att_a,fg3_made_a,fg3_att_a,fg2_made_a,fg2_att_a,ft_made_a,ft_att_a,fg_made_b,fg_att_b,fg3_made_b,fg3_att_b,fg2_made_b,fg2_att_b,ft_made_b,ft_att_b,pace_a,pace_b,match_pace,pts_a,pts_b,a_mov,total,a_mov_cumsum,a_mov_prior
Rio Claro Basquete2023União Corinthians2023,Rio Claro Basquete2023União Corinthians20233,2023-07-26,3,2023,Rio Claro Basquete2023,União Corinthians2023,22,18,3,10,6,8,1,1,23,18,3,4,6,14,2,4,22.44,21.76,22.1,22,23,-1,45,18,19.0
Rio Claro Basquete2023União Corinthians2023,Rio Claro Basquete2023União Corinthians20234,2023-07-26,4,2023,Rio Claro Basquete2023,União Corinthians2023,20,20,3,7,4,13,3,3,22,14,3,5,5,9,3,4,21.32,18.759999999999998,20.04,20,22,-2,42,16,18.0
Rio Claro Basquete2023União Corinthians2023,Rio Claro Basquete2023União Corinthians2023Final,2023-07-26,Final,2023,Rio Claro Basquete2023,União Corinthians2023,99,70,13,32,26,38,8,11,83,71,10,25,23,46,7,11,83.84,77.84,80.84,99,83,16,182,32,
Paulistano2023SESI Franca2023,Paulistano2023SESI Franca20231,2023-08-29,1,2023,Paulistano2023,SESI Franca2023,15,15,1,3,5,12,2,6,11,16,0,5,4,11,3,5,19.64,20.2,19.92,15,11,4,26,4,0.0
Paulistano2023SESI Franca2023,Paulistano2023SESI Franca20232,2023-08-29,2,2023,Paulistano2023,SESI Franca2023,7,17,0,6,3,11,1,2,15,17,2,6,3,11,3,5,18.88,21.2,20.04,7,15,-8,22,-4,4.0
Paulistano2023SESI Franca2023,Paulistano2023SESI Franca20233,2023-08-29,3,2023,Paulistano2023,SESI Franca2023,18,16,3,7,4,9,1,2,21,13,4,7,2,6,5,6,19.88,16.64,18.259999999999998,18,21,-3,39,-7,-4.0
Paulistano2023SESI Franca2023,Paulistano2023SESI Franca20234,2023-08-29,4,2023,Paulistano2023,SESI Franca2023,18,20,2,8,5,12,2,4,21,13,2,6,3,7,9,12,22.76,19.28,21.020000000000003,18,21,-3,39,-10,-7.0
Paulistano2023SESI Franca2023,Paulistano2023SESI Franca2023Final,2023-08-29,Final,2023,Paulistano2023,SESI Franca2023,58,68,6,24,17,44,6,14,68,59,8,24,12,35,20,28,79.16,75.32,77.24,58,68,-10,126,-20,
Minas2023Paulistano2023,Minas2023Paulistano20231,2023-08-30,1,2023,Minas2023,Paulistano2023,21,20,0,8,9,12,3,6,10,20,1,10,3,10,1,1,20.64,21.44,21.04,21,10,11,31,11,0.0
Minas2023Paulistano2023,Minas2023Paulistano20232,2023-08-30,2,2023,Minas2023,Paulistano2023,7,16,1,7,2,9,0,0,30,20,5,13,6,7,3,4,16.0,19.76,17.880000000000003,7,30,-23,37,-12,11.0
Minas2023Paulistano2023,Minas2023Paulistano20233,2023-08-30,3,2023,Minas2023,Paulistano2023,14,13,1,6,4,7,3,5,20,11,3,6,3,5,5,7,21.2,18.08,19.64,14,20,-6,34,-18,-12.0
Minas2023Paulistano2023,Minas2023Paulistano20234,2023-08-30,4,2023,Minas2023,Paulistano2023,15,16,1,6,3,10,6,8,17,14,1,5,5,9,4,7,21.52,20.08,20.799999999999997,15,17,-2,32,-20,-18.0
Minas2023Paulistano2023,Minas2023Paulistano2023Final,2023-08-30,Final,2023,Minas2023,Paulistano2023,57,65,3,27,18,38,12,19,77,65,10,34,17,31,13,19,79.36,76.36,77.86,57,77,-20,134,-40,
Caxias2023Pinheiros2023,Caxias2023Pinheiros20231,2023-08-30,1,2023,Caxias2023,Pinheiros2023,19,17,3,7,3,10,4,4,28,15,5,7,4,8,5,9,21.76,22.96,22.36,19,28,-9,47,-9,0.0
Caxias2023Pinheiros2023,Caxias2023Pinheiros20232,2023-08-30,2,2023,Caxias2023,Pinheiros2023,15,14,2,6,3,8,3,6,21,17,3,9,3,8,6,6,20.64,20.64,20.64,15,21,-6,36,-15,-9.0
Caxias2023Pinheiros2023,Caxias2023Pinheiros20233,2023-08-30,3,2023,Caxias2023,Pinheiros2023,16,17,1,6,4,11,5,12,19,18,3,7,4,11,2,3,16.28,22.32,19.3,16,19,-3,35,-18,-15.0
Caxias2023Pinheiros2023,Caxias2023Pinheiros20234,2023-08-30,4,2023,Caxias2023,Pinheiros2023,9,15,0,3,4,12,1,2,25,16,0,2,8,14,9,11,20.880000000000003,20.84,20.86,9,25,-16,34,-34,-18.0
Caxias2023Pinheiros2023,Caxias2023Pinheiros2023Final,2023-08-30,Final,2023,Caxias2023,Pinheiros2023,59,63,6,22,14,41,13,24,93,66,11,25,19,41,22,29,76.56,83.76,80.16,59,93,-34,152,-68,
Praia Clube2023SESI Franca2023,Praia Clube2023SESI Franca20231,2023-08-30,1,2023,Praia Clube2023,SESI Franca2023,19,17,2,8,5,9,3,4,12,21,0,5,5,16,2,3,21.76,22.32,22.04,19,12,7,31,7,0.0
Praia Clube2023SESI Franca2023,Praia Clube2023SESI Franca20232,2023-08-30,2,2023,Praia Clube2023,SESI Franca2023,12,15,0,6,5,9,2,2,20,13,2,6,5,7,4,5,19.880000000000003,18.2,19.04,12,20,-8,32,-1,7.0
Praia Clube2023SESI Franca2023,Praia Clube2023SESI Franca20233,2023-08-30,3,2023,Praia Clube2023,SESI Franca2023,15,20,2,7,3,13,3,3,20,19,2,9,7,10,0,1,22.32,16.44,19.380000000000003,15,20,-5,35,-6,-1.0
Praia Clube2023SESI Franca2023,Praia Clube2023SESI Franca20234,2023-08-30,4,2023,Praia Clube2023,SESI Franca2023,14,10,2,5,2,5,4,5,18,14,0,3,7,11,4,5,16.2,18.2,17.2,14,18,-4,32,-10,-6.0
Praia Clube2023SESI Franca2023,Praia Clube2023SESI Franca2023Final,2023-08-30,Final,2023,Praia Clube2023,SESI Franca2023,60,62,6,26,15,36,12,14,70,67,4,23,24,44,10,14,77.16,73.16,75.16,60,70,-10,130,-20,
Corinthians2023São José Basketball2023,Corinthians2023São José Basketball20231,2023-08-30,1,2023,Corinthians2023,São José Basketball2023,23,22,1,6,6,16,8,11,12,18,0,4,6,14,0,0,20.84,25.0,22.92,23,12,11,35,11,0.0
Corinthians2023São José Basketball2023,Corinthians2023São José Basketball20232,2023-08-30,2,2023,Corinthians2023,São José Basketball2023,19,21,1,8,8,13,0,0,20,16,0,4,7,12,6,7,22.0,19.08,20.54,19,20,-1,39,10,11.0
Corinthians2023São José Basketball2023,Corinthians2023São José Basketball20233,2023-08-30,3,2023,Corinthians2023,São José Basketball2023,12,20,0,4,5,16,2,3,18,14,1,3,6,11,3,5,19.32,20.2,19.759999999999998,12,18,-6,30,4,10.0
Corinthians2023São José Basketball2023,Corinthians2023São José Basketball20234,2023-08-30,4,2023,Corinthians2023,São José Basketball2023,24,16,0,3,10,13,4,9,16,18,0,5,5,13,6,9,24.96,24.96,24.96,24,16,8,40,12,4.0
Corinthians2023São José Basketball2023,Corinthians2023São José Basketball2023Final,2023-08-30,Final,2023,Corinthians2023,São José Basketball2023,78,79,2,21,29,58,14,23,66,66,1,16,24,50,15,21,84.12,89.24,86.68,78,66,12,144,24,
Corinthians2023Pinheiros2023,Corinthians2023Pinheiros20231,2023-08-31,1,2023,Corinthians2023,Pinheiros2023,22,17,3,9,5,8,3,7,22,18,1,5,6,13,7,9,23.08,24.96,24.02,22,22,0,44,0,0.0
Corinthians2023Pinheiros2023,Corinthians2023Pinheiros20232,2023-08-31,2,2023,Corinthians2023,Pinheiros2023,21,19,3,7,6,12,0,0,16,15,0,3,5,12,6,6,18.0,18.64,18.32,21,16,5,37,5,0.0
Corinthians2023Pinheiros2023,Corinthians2023Pinheiros20233,2023-08-31,3,2023,Corinthians2023,Pinheiros2023,20,19,3,9,5,10,1,4,18,21,2,10,6,11,0,0,14.760000000000002,19.0,16.880000000000003,20,18,2,38,7,5.0
Corinthians2023Pinheiros2023,Corinthians2023Pinheiros20234,2023-08-31,4,2023,Corinthians2023,Pinheiros2023,17,13,3,5,2,8,4,7,26,19,1,7,5,12,13,17,21.08,22.48,21.78,17,26,-9,43,-2,7.0
Corinthians2023Pinheiros2023,Corinthians2023Pinheiros2023Final,2023-08-31,Final,2023,Corinthians2023,Pinheiros2023,80,68,12,30,18,38,8,18,82,73,4,25,22,48,26,32,76.92,84.08,80.5,80,82,-2,162,-4,
Paulistano2023Praia Clube2023,Paulistano2023Praia Clube20231,2023-08-31,1,2023,Paulistano2023,Praia Clube2023,16,17,3,9,3,8,1,2,14,18,1,5,3,13,5,9,19.88,20.96,20.42,16,14,2,30,2,0.0
Paulistano2023Praia Clube2023,Paulistano2023Praia Clube20232,2023-08-31,2,2023,Paulistano2023,Praia Clube2023,25,20,4,9,5,11,3,3,13,14,3,6,2,8,0,2,22.32,15.88,19.1,25,13,12,38,14,2.0
Paulistano2023Praia Clube2023,Paulistano2023Praia Clube20233,2023-08-31,3,2023,Paulistano2023,Praia Clube2023,16,17,4,11,1,6,2,2,15,12,3,7,3,5,0,0,15.879999999999999,15.0,15.44,16,15,1,31,15,14.0
Paulistano2023Praia Clube2023,Paulistano2023Praia Clube20234,2023-08-31,4,2023,Paulistano2023,Praia Clube2023,26,14,4,8,4,6,6,9,12,17,0,6,3,11,6,10,20.96,23.4,22.18,26,12,14,38,29,15.0
Paulistano2023Praia Clube2023,Paulistano2023Praia Clube2023Final,2023-08-31,Final,2023,Paulistano2023,Praia Clube2023,83,68,15,37,13,31,12,16,54,61,7,24,11,37,11,21,75.04,72.24,73.64,83,54,29,137,58,
Minas2023SESI Franca2023,Minas2023SESI Franca20231,2023-08-31,1,2023,Minas2023,SESI Franca2023,10,14,2,5,2,9,0,0,21,18,0,0,10,18,1,2,16.0,18.88,17.439999999999998,10,21,-11,31,-11,0.0
Minas2023SESI Franca2023,Minas2023SESI Franca20232,2023-08-31,2,2023,Minas2023,SESI Franca2023,13,20,1,10,3,10,4,7,35,20,5,8,7,12,6,9,28.08,23.96,26.02,13,35,-22,48,-33,-11.0
Minas2023SESI Franca2023,Minas2023SESI Franca20233,2023-08-31,3,2023,Minas2023,SESI Franca2023,9,15,1,9,2,6,2,6,14,15,1,4,5,11,1,5,20.64,18.2,19.42,9,14,-5,23,-38,-33.0
Minas2023SESI Franca2023,Minas2023SESI Franca20234,2023-08-31,4,2023,Minas2023,SESI Franca2023,23,19,2,12,5,7,7,9,13,8,2,3,2,5,3,4,24.96,15.76,20.36,23,13,10,36,-28,-38.0
Minas2023SESI Franca2023,Minas2023SESI Franca2023Final,2023-08-31,Final,2023,Minas2023,SESI Franca2023,55,68,6,36,12,32,13,22,83,61,8,15,24,46,11,20,87.68,75.8,81.74000000000001,55,83,-28,138,-56,
Caxias2023São José Basketball2023,Caxias2023São José Basketball20231,2023-08-31,1,2023,Caxias2023,São José Basketball2023,21,14,3,5,4,9,4,6,16,22,1,7,6,15,1,2,19.64,16.88,18.259999999999998,21,16,5,37,5,0.0
Caxias2023São José Basketball2023,Caxias2023São José Basketball20232,2023-08-31,2,2023,Caxias2023,São José Basketball2023,16,14,2,5,5,9,0,1,21,17,1,4,6,13,6,7,15.44,20.08,17.759999999999998,16,21,-5,37,0,5.0
Caxias2023São José Basketball2023,Caxias2023São José Basketball20233,2023-08-31,3,2023,Caxias2023,São José Basketball2023,18,20,1,8,6,12,3,5,14,15,2,7,3,8,2,3,23.2,18.32,20.759999999999998,18,14,4,32,4,0.0
Caxias2023São José Basketball2023,Caxias2023São José Basketball20234,2023-08-31,4,2023,Caxias2023,São José Basketball2023,12,16,1,6,4,10,1,1,19,12,3,7,3,5,4,4,18.44,16.759999999999998,17.6,12,19,-7,31,-3,4.0
Caxias2023São José Basketball2023,Caxias2023São José Basketball2023Final,2023-08-31,Final,2023,Caxias2023,São José Basketball2023,67,64,7,24,19,40,8,13,70,66,7,25,18,41,13,16,73.72,70.04,71.88,67,70,-3,137,-6,
Caxias2023Minas2023,Caxias2023Minas20231,2023-09-02,1,2023,Caxias2023,Minas2023,10,17,0,8,4,9,2,2,16,14,1,7,6,7,1,1,18.88,18.439999999999998,18.659999999999997,10,16,-6,26,-6,0.0
Caxias2023Minas2023,Caxias2023Minas20232,2023-09-02,2,2023,Caxias2023,Minas2023,18,19,2,9,5,10,2,4,12,17,1,9,3,8,3,4,21.76,20.76,21.26,18,12,6,30,0,-6.0
Caxias2023Minas2023,Caxias2023Minas20233,2023-09-02,3,2023,Caxias2023,Minas2023,12,14,0,4,4,10,4,6,15,14,2,5,2,9,5,10,19.64,20.4,20.02,12,15,-3,27,-3,0.0
Caxias2023Minas2023,Caxias2023Minas20234,2023-09-02,4,2023,Caxias2023,Minas2023,18,14,1,6,4,8,7,13,18,16,2,6,5,10,2,5,22.72,24.2,23.46,18,18,0,36,-3,-3.0
Caxias2023Minas2023,Caxias2023Minas2023Final,2023-09-02,Final,2023,Caxias2023,Minas2023,58,64,3,27,17,37,15,25,61,61,6,27,16,34,11,20,81.0,82.8,81.9,58,61,-3,119,-6,
Pinheiros2023SESI Franca2023,Pinheiros2023SESI Franca20231,2023-09-02,1,2023,Pinheiros2023,SESI Franca2023,18,22,3,8,4,14,1,2,15,13,0,6,6,7,3,5,25.88,18.2,22.04,18,15,3,33,3,0.0
Pinheiros2023SESI Franca2023,Pinheiros2023SESI Franca20232,2023-09-02,2,2023,Pinheiros2023,SESI Franca2023,15,20,1,8,4,12,4,6,22,14,4,8,2,6,6,6,21.64,20.64,21.14,15,22,-7,37,-4,3.0
Pinheiros2023SESI Franca2023,Pinheiros2023SESI Franca20233,2023-09-02,3,2023,Pinheiros2023,SESI Franca2023,13,21,1,7,4,14,2,2,20,21,3,8,5,13,1,2,19.88,23.88,21.88,13,20,-7,33,-11,-4.0
Pinheiros2023SESI Franca2023,Pinheiros2023SESI Franca20234,2023-09-02,4,2023,Pinheiros2023,SESI Franca2023,21,22,2,7,6,15,3,4,13,14,2,7,2,7,3,6,25.76,19.64,22.700000000000003,21,13,8,34,-3,-11.0
Pinheiros2023SESI Franca2023,Pinheiros2023SESI Franca2023Final,2023-09-02,Final,2023,Pinheiros2023,SESI Franca2023,67,85,7,30,18,55,10,14,70,62,9,29,15,33,13,19,88.16,80.36,84.25999999999999,67,70,-3,137,-6,
Caxias2023Praia Clube2023,Caxias2023Praia Clube20231,2023-09-03,1,2023,Caxias2023,Praia Clube2023,14,21,2,8,4,13,0,0,16,15,2,8,3,7,4,6,20.0,15.64,17.82,14,16,-2,30,-2,0.0
Caxias2023Praia Clube2023,Caxias2023Praia Clube20232,2023-09-03,2,2023,Caxias2023,Praia Clube2023,13,16,1,4,5,12,0,2,12,17,2,7,3,10,0,0,15.879999999999999,15.0,15.44,13,12,1,25,-1,-2.0
Caxias2023Praia Clube2023,Caxias2023Praia Clube20233,2023-09-03,3,2023,Caxias2023,Praia Clube2023,18,15,0,6,7,9,4,4,22,16,2,5,4,11,8,11,19.76,18.84,19.3,18,22,-4,40,-5,-1.0
Caxias2023Praia Clube2023,Caxias2023Praia Clube20234,2023-09-03,4,2023,Caxias2023,Praia Clube2023,24,12,3,6,5,6,5,7,15,15,0,4,5,11,5,6,18.08,23.64,20.86,24,15,9,39,4,-5.0
Caxias2023Praia Clube2023,Caxias2023Praia Clube2023Final,2023-09-03,Final,2023,Caxias2023,Praia Clube2023,69,64,6,24,21,40,9,13,65,63,6,24,15,39,17,23,73.72,73.12,73.42,69,65,4,134,8,
Campo Mourão2024Caxias2024,Campo Mourão2024Caxias20241,2024-06-20,1,2024,Campo Mourão2024,Caxias2024,14,12,1,5,4,7,3,4,26,16,3,7,6,9,5,5,17.759999999999998,18.2,17.979999999999997,14,26,-12,40,-12,0.0
Campo Mourão2024Caxias2024,Campo Mourão2024Caxias20242,2024-06-20,2,2024,Campo Mourão2024,Caxias2024,19,16,0,4,7,12,5,6,23,24,1,7,8,17,4,8,20.64,25.52,23.08,19,23,-4,42,-16,-12.0
Campo Mourão2024Caxias2024,Campo Mourão2024Caxias20243,2024-06-20,3,2024,Campo Mourão2024,Caxias2024,18,16,1,5,6,11,3,10,22,20,2,8,7,12,2,3,19.4,21.32,20.36,18,22,-4,40,-20,-16.0
Campo Mourão2024Caxias2024,Campo Mourão2024Caxias20244,2024-06-20,4,2024,Campo Mourão2024,Caxias2024,16,11,0,2,6,9,4,6,14,18,0,7,6,11,2,4,14.64,19.76,17.200000000000003,16,14,2,30,-18,-20.0
Campo Mourão2024Caxias2024,Campo Mourão2024Caxias2024Final,2024-06-20,Final,2024,Campo Mourão2024,Caxias2024,67,55,2,16,23,39,15,26,85,78,6,29,27,49,13,20,70.44,82.8,76.62,67,85,-18,152,-36,
ADRM2024Pato Basquete2024,ADRM2024Pato Basquete20241,2024-06-20,1,2024,ADRM2024,Pato Basquete2024,16,12,4,7,1,5,2,6,16,12,1,7,3,5,7,10,20.64,16.4,18.52,16,16,0,32,0,0.0
ADRM2024Pato Basquete2024,ADRM2024Pato Basquete20242,2024-06-20,2,2024,ADRM2024,Pato Basquete2024,12,14,1,5,4,9,1,2,19,14,2,7,3,7,7,10,18.880000000000003,19.4,19.14,12,19,-7,31,-7,0.0
ADRM2024Pato Basquete2024,ADRM2024Pato Basquete20243,2024-06-20,3,2024,ADRM2024,Pato Basquete2024,11,22,2,11,2,11,1,2,19,14,3,7,3,7,4,8,25.88,19.52,22.7,11,19,-8,30,-15,-7.0
ADRM2024Pato Basquete2024,ADRM2024Pato Basquete20244,2024-06-20,4,2024,ADRM2024,Pato Basquete2024,15,16,1,7,6,9,0,0,9,11,1,6,2,5,2,4,20.0,13.76,16.88,15,9,6,24,-9,-15.0
ADRM2024Pato Basquete2024,ADRM2024Pato Basquete2024Final,2024-06-20,Final,2024,ADRM2024,Pato Basquete2024,54,64,8,30,13,34,4,10,63,51,7,27,11,24,20,32,83.4,67.08,75.24000000000001,54,63,-9,117,-18,
SESI Franca2024São José Basketball2024,SESI Franca2024São José Basketball20241,2024-06-20,1,2024,SESI Franca2024,São José Basketball2024,12,19,0,4,6,15,0,0,11,19,1,8,3,11,2,3,22.0,18.32,20.16,12,11,1,23,1,0.0
SESI Franca2024São José Basketball2024,SESI Franca2024São José Basketball20242,2024-06-20,2,2024,SESI Franca2024,São José Basketball2024,29,13,3,4,7,9,6,7,13,16,1,7,4,9,2,4,20.08,19.76,19.92,29,13,16,42,17,1.0
SESI Franca2024São José Basketball2024,SESI Franca2024São José Basketball20243,2024-06-20,3,2024,SESI Franca2024,São José Basketball2024,12,16,0,5,2,11,8,13,19,13,2,3,4,10,5,7,19.72,21.08,20.4,12,19,-7,31,10,17.0
SESI Franca2024São José Basketball2024,SESI Franca2024São José Basketball20244,2024-06-20,4,2024,SESI Franca2024,São José Basketball2024,12,17,1,6,3,11,3,5,13,17,1,6,3,11,4,7,21.2,22.08,21.64,12,13,-1,25,9,10.0
SESI Franca2024São José Basketball2024,SESI Franca2024São José Basketball2024Final,2024-06-20,Final,2024,SESI Franca2024,São José Basketball2024,65,65,4,19,18,46,17,25,56,65,5,24,14,41,13,21,82.0,79.24,80.62,65,56,9,121,18,
Corinthians2024São Paulo FC2024,Corinthians2024São Paulo FC20241,2024-06-20,1,2024,Corinthians2024,São Paulo FC2024,21,17,2,7,5,10,5,8,11,16,0,7,4,9,3,4,19.52,20.76,20.14,21,11,10,32,10,0.0
Corinthians2024São Paulo FC2024,Corinthians2024São Paulo FC20242,2024-06-20,2,2024,Corinthians2024,São Paulo FC2024,20,23,1,12,7,11,3,4,15,26,1,12,4,14,4,4,22.76,23.76,23.26,20,15,5,35,15,10.0
Corinthians2024São Paulo FC2024,Corinthians2024São Paulo FC20243,2024-06-20,3,2024,Corinthians2024,São Paulo FC2024,24,15,4,10,5,5,2,2,16,23,2,11,5,12,0,3,14.88,23.32,19.1,24,16,8,40,23,15.0
Corinthians2024São Paulo FC2024,Corinthians2024São Paulo FC20244,2024-06-20,4,2024,Corinthians2024,São Paulo FC2024,26,21,4,11,6,10,2,2,17,17,1,7,4,10,6,7,20.88,21.08,20.979999999999997,26,17,9,43,32,23.0
Corinthians2024São Paulo FC2024,Corinthians2024São Paulo FC2024Final,2024-06-20,Final,2024,Corinthians2024,São Paulo FC2024,91,76,11,40,23,36,12,16,59,82,4,37,17,45,13,18,78.04,85.92,81.98,91,59,32,150,64,
Flamengo2024União Corinthians2024,Flamengo2024União Corinthians20241,2024-06-20,1,2024,Flamengo2024,União Corinthians2024,28,16,4,8,7,8,2,3,13,21,0,3,5,18,3,4,21.32,23.76,22.54,28,13,15,41,15,0.0
Flamengo2024União Corinthians2024,Flamengo2024União Corinthians20242,2024-06-20,2,2024,Flamengo2024,União Corinthians2024,20,19,1,4,8,15,1,2,9,23,2,14,1,9,1,2,19.88,21.88,20.88,20,9,11,29,26,15.0
Flamengo2024União Corinthians2024,Flamengo2024União Corinthians20243,2024-06-20,3,2024,Flamengo2024,União Corinthians2024,19,18,2,9,6,9,1,2,9,22,0,4,4,18,1,4,20.88,19.76,20.32,19,9,10,28,36,26.0
Flamengo2024União Corinthians2024,Flamengo2024União Corinthians20244,2024-06-20,4,2024,Flamengo2024,União Corinthians2024,28,24,1,6,10,18,5,7,12,13,2,5,1,8,4,7,27.08,22.08,24.58,28,12,16,40,52,36.0
Flamengo2024União Corinthians2024,Flamengo2024União Corinthians2024Final,2024-06-20,Final,2024,Flamengo2024,União Corinthians2024,95,77,8,27,31,50,9,14,43,79,4,26,11,53,9,17,86.16,82.48,84.32,95,43,52,138,104,
Botafogo2024Vasco/Tijuca2024,Botafogo2024Vasco/Tijuca20241,2024-06-20,1,2024,Botafogo2024,Vasco/Tijuca2024,20,20,1,8,8,12,1,2,19,15,3,9,3,6,4,6,23.88,17.64,20.759999999999998,20,19,1,39,1,0.0
Botafogo2024Vasco/Tijuca2024,Botafogo2024Vasco/Tijuca20242,2024-06-20,2,2024,Botafogo2024,Vasco/Tijuca2024,12,15,2,7,3,8,0,2,10,16,2,9,2,7,0,0,15.88,13.0,14.440000000000001,12,10,2,22,3,1.0
Botafogo2024Vasco/Tijuca2024,Botafogo2024Vasco/Tijuca20243,2024-06-20,3,2024,Botafogo2024,Vasco/Tijuca2024,11,10,0,4,3,6,5,6,15,13,3,7,2,6,2,3,13.64,19.32,16.48,11,15,-4,26,-1,3.0
Botafogo2024Vasco/Tijuca2024,Botafogo2024Vasco/Tijuca20244,2024-06-20,4,2024,Botafogo2024,Vasco/Tijuca2024,18,13,1,3,5,10,5,12,10,10,0,6,1,4,8,15,24.28,24.6,24.44,18,10,8,28,7,-1.0
Botafogo2024Vasco/Tijuca2024,Botafogo2024Vasco/Tijuca2024Final,2024-06-20,Final,2024,Botafogo2024,Vasco/Tijuca2024,61,58,4,22,19,36,11,22,54,54,8,31,8,23,14,24,74.68,70.56,72.62,61,54,7,115,14,
ADRM2024Caxias2024,ADRM2024Caxias20241,2024-06-21,1,2024,ADRM2024,Caxias2024,10,14,2,5,1,9,2,2,27,19,3,8,8,11,2,2,17.880000000000003,21.88,19.880000000000003,10,27,-17,37,-17,0.0
ADRM2024Caxias2024,ADRM2024Caxias20242,2024-06-21,2,2024,ADRM2024,Caxias2024,18,19,2,11,5,8,2,3,31,17,4,7,6,10,7,8,25.32,18.52,21.92,18,31,-13,49,-30,-17.0
ADRM2024Caxias2024,ADRM2024Caxias20243,2024-06-21,3,2024,ADRM2024,Caxias2024,6,14,0,2,3,12,0,0,17,15,1,4,6,11,2,7,18.0,15.079999999999998,16.54,6,17,-11,23,-41,-30.0
ADRM2024Caxias2024,ADRM2024Caxias20244,2024-06-21,4,2024,ADRM2024,Caxias2024,13,13,1,3,5,10,0,6,15,15,2,9,4,6,1,4,15.64,19.76,17.700000000000003,13,15,-2,28,-43,-41.0
ADRM2024Caxias2024,ADRM2024Caxias2024Final,2024-06-21,Final,2024,ADRM2024,Caxias2024,47,60,5,21,14,39,4,11,90,66,10,28,24,38,12,21,72.84,74.24,73.53999999999999,47,90,-43,137,-86,
Campo Mourão2024Corinthians2024,Campo Mourão2024Corinthians20241,2024-06-21,1,2024,Campo Mourão2024,Corinthians2024,17,14,2,3,5,11,1,2,22,19,3,9,5,10,3,3,14.88,21.32,18.1,17,22,-5,39,-5,0.0
Campo Mourão2024Corinthians2024,Campo Mourão2024Corinthians20242,2024-06-21,2,2024,Campo Mourão2024,Corinthians2024,19,17,3,5,5,12,0,0,22,19,2,7,4,12,8,9,23.0,21.96,22.48,19,22,-3,41,-8,-5.0
Campo Mourão2024Corinthians2024,Campo Mourão2024Corinthians20243,2024-06-21,3,2024,Campo Mourão2024,Corinthians2024,10,18,1,3,3,15,1,4,18,23,1,9,4,14,7,11,25.76,23.84,24.8,10,18,-8,28,-16,-8.0
Campo Mourão2024Corinthians2024,Campo Mourão2024Corinthians20244,2024-06-21,4,2024,Campo Mourão2024,Corinthians2024,18,16,3,5,3,11,3,4,22,23,2,11,7,12,2,3,18.76,23.32,21.04,18,22,-4,40,-20,-16.0
Campo Mourão2024Corinthians2024,Campo Mourão2024Corinthians2024Final,2024-06-21,Final,2024,Campo Mourão2024,Corinthians2024,64,65,9,16,16,49,5,10,84,84,8,36,20,48,20,26,80.4,85.44,82.92,64,84,-20,148,-40,
Flamengo2024SESI Franca2024,Flamengo2024SESI Franca20241,2024-06-21,1,2024,Flamengo2024,SESI Franca2024,16,20,0,6,7,14,2,4,13,12,0,5,3,7,7,10,26.76,18.4,22.58,16,13,3,29,3,0.0
Flamengo2024SESI Franca2024,Flamengo2024SESI Franca20242,2024-06-21,2,2024,Flamengo2024,SESI Franca2024,19,19,0,3,8,16,3,5,17,15,1,3,7,12,0,0,19.2,16.0,17.6,19,17,2,36,5,3.0
Flamengo2024SESI Franca2024,Flamengo2024SESI Franca20243,2024-06-21,3,2024,Flamengo2024,SESI Franca2024,18,14,1,6,4,8,7,12,17,14,1,4,3,10,8,12,20.28,21.28,20.78,18,17,1,35,6,5.0
Flamengo2024SESI Franca2024,Flamengo2024SESI Franca20244,2024-06-21,4,2024,Flamengo2024,SESI Franca2024,14,20,0,3,4,17,6,12,19,14,0,3,6,11,7,9,29.28,22.96,26.12,14,19,-5,33,1,6.0
Flamengo2024SESI Franca2024,Flamengo2024SESI Franca2024Final,2024-06-21,Final,2024,Flamengo2024,SESI Franca2024,67,73,1,18,23,55,18,33,66,55,2,15,19,40,22,31,89.52,76.64,83.08,67,66,1,133,2,
São Paulo FC2024Thalia/PH.D Esportes2024,São Paulo FC2024Thalia/PH.D Esportes20241,2024-06-21,1,2024,São Paulo FC2024,Thalia/PH.D Esportes2024,22,15,4,8,5,7,0,4,14,19,0,2,7,17,0,3,16.76,22.32,19.54,22,14,8,36,8,0.0
São Paulo FC2024Thalia/PH.D Esportes2024,São Paulo FC2024Thalia/PH.D Esportes20242,2024-06-21,2,2024,São Paulo FC2024,Thalia/PH.D Esportes2024,22,14,2,6,5,8,6,11,19,15,0,3,7,12,5,10,22.84,26.4,24.619999999999997,22,19,3,41,11,8.0
São Paulo FC2024Thalia/PH.D Esportes2024,São Paulo FC2024Thalia/PH.D Esportes20243,2024-06-21,3,2024,São Paulo FC2024,Thalia/PH.D Esportes2024,21,12,1,4,6,8,6,8,19,17,2,8,3,9,7,9,20.52,21.96,21.240000000000002,21,19,2,40,13,11.0
São Paulo FC2024Thalia/PH.D Esportes2024,São Paulo FC2024Thalia/PH.D Esportes20244,2024-06-21,4,2024,São Paulo FC2024,Thalia/PH.D Esportes2024,25,14,4,6,4,8,5,10,20,21,4,10,3,11,2,7,23.4,25.08,24.24,25,20,5,45,18,13.0
