hash_partida,hash_tf,data_partida,periodo,temporada,team_hash_a,team_hash_b,fg_made_a,fg_att_a,fg3_made_a,fg3_att_a,fg2_made_a,fg2_att_a,ft_made_a,ft_att_a,fg_made_b,fg_att_b,fg3_made_b,fg3_att_b,fg2_made_b,fg2_att_b,ft_made_b,ft_att_b,pace_a,pace_b,match_pace,pts_a,pts_b,a_mov,total,a_mov_cumsum,a_mov_prior
Cruzeiro2024São José Basketball2024,Cruzeiro2024São José Basketball20242,2024-08-28,2,2024,Cruzeiro2024,São José Basketball2024,23,17,1,4,5,13,10,15,27,20,6,12,1,8,7,8,25.6,28.52,27.06,23,27,-4,50,-19,-15.0
Cruzeiro2024São José Basketball2024,Cruzeiro2024São José Basketball20243,2024-08-28,3,2024,Cruzeiro2024,São José Basketball2024,13,14,2,10,3,4,1,1,23,17,2,6,7,11,3,9,18.44,23.96,21.2,13,23,-10,36,-29,-19.0
Cruzeiro2024São José Basketball2024,Cruzeiro2024São José Basketball20244,2024-08-28,4,2024,Cruzeiro2024,São José Basketball2024,24,22,1,10,8,12,5,5,11,19,1,8,4,11,0,0,23.2,20.0,21.6,24,11,13,35,-16,-29.0
LDPG2024São Paulo FC2024,LDPG2024São Paulo FC20241,2024-08-28,1,2024,LDPG2024,São Paulo FC2024,13,16,0,7,5,9,3,4,16,15,3,9,2,6,3,4,20.76,16.76,18.76,13,16,-3,29,-3,0.0
LDPG2024São Paulo FC2024,LDPG2024São Paulo FC20242,2024-08-28,2,2024,LDPG2024,São Paulo FC2024,24,19,1,5,8,14,5,5,20,19,3,8,5,11,1,2,22.2,23.88,23.04,24,20,4,44,1,-3.0
LDPG2024São Paulo FC2024,LDPG2024São Paulo FC20243,2024-08-28,3,2024,LDPG2024,São Paulo FC2024,17,18,2,7,3,11,5,6,19,21,1,6,7,15,2,3,19.64,21.32,20.48,17,19,-2,36,-1,1.0
LDPG2024São Paulo FC2024,LDPG2024São Paulo FC20244,2024-08-28,4,2024,LDPG2024,São Paulo FC2024,16,22,4,16,2,6,0,0,23,19,2,9,3,10,11,14,32.0,21.16,26.58,16,23,-7,39,-8,-1.0
Caixa Brasília Basquete2024Thalia/PH.D Esportes2024,Caixa Brasília Basquete2024Thalia/PH.D Esportes20241,2024-08-28,1,2024,Caixa Brasília Basquete2024,Thalia/PH.D Esportes2024,25,27,5,16,5,11,0,2,12,17,0,5,5,12,2,2,21.88,16.88,19.38,25,12,13,37,13,0.0
Caixa Brasília Basquete2024Thalia/PH.D Esportes2024,Caixa Brasília Basquete2024Thalia/PH.D Esportes20242,2024-08-28,2,2024,Caixa Brasília Basquete2024,Thalia/PH.D Esportes2024,13,18,3,12,2,6,0,2,23,20,5,9,3,11,2,2,16.88,19.88,18.38,13,23,-10,36,3,13.0
Caixa Brasília Basquete2024Thalia/PH.D Esportes2024,Caixa Brasília Basquete2024Thalia/PH.D Esportes20243,2024-08-28,3,2024,Caixa Brasília Basquete2024,Thalia/PH.D Esportes2024,24,17,3,8,7,9,1,4,22,17,1,7,5,10,9,12,23.76,23.28,23.520000000000003,24,22,2,46,5,3.0
Caixa Brasília Basquete2024Thalia/PH.D Esportes2024,Caixa Brasília Basquete2024Thalia/PH.D Esportes20244,2024-08-28,4,2024,Caixa Brasília Basquete2024,Thalia/PH.D Esportes2024,20,14,1,5,5,9,7,12,20,22,1,10,7,12,3,5,20.28,27.2,23.74,20,20,0,40,5,5.0
Pato Basquete2024União Corinthians2024,Pato Basquete2024União Corinthians2024OT1,2024-08-28,OT1,2024,Pato Basquete2024,União Corinthians2024,10,5,1,2,2,3,3,4,2,7,0,5,1,2,0,0,6.76,9.0,7.88,10,2,8,12,2,-6.0
Corinthians2024Paulistano2024,Corinthians2024Paulistano20241,2024-08-31,1,2024,Corinthians2024,Paulistano2024,14,16,2,4,3,12,2,4,23,15,5,9,3,6,2,2,15.760000000000002,18.880000000000003,17.32,14,23,-9,37,-9,0.0
Corinthians2024Paulistano2024,Corinthians2024Paulistano20242,2024-08-31,2,2024,Corinthians2024,Paulistano2024,8,17,0,4,3,13,2,2,21,17,3,5,6,12,0,2,20.88,18.88,19.88,8,21,-13,29,-22,-9.0
Corinthians2024Paulistano2024,Corinthians2024Paulistano20243,2024-08-31,3,2024,Corinthians2024,Paulistano2024,21,16,2,5,4,11,7,8,18,17,4,8,2,9,2,2,19.52,17.88,18.7,21,18,3,39,-19,-22.0
Corinthians2024Paulistano2024,Corinthians2024Paulistano20244,2024-08-31,4,2024,Corinthians2024,Paulistano2024,27,19,1,7,9,12,6,6,16,14,1,6,4,8,5,6,25.64,16.64,21.14,27,16,11,43,-8,-19.0
Flamengo2024Pinheiros2024,Flamengo2024Pinheiros20241,2024-08-31,1,2024,Flamengo2024,Pinheiros2024,20,15,2,4,6,11,2,2,23,19,2,5,8,14,1,2,17.880000000000003,18.88,18.380000000000003,20,23,-3,43,-3,0.0
Flamengo2024Pinheiros2024,Flamengo2024Pinheiros20242,2024-08-31,2,2024,Flamengo2024,Pinheiros2024,21,20,2,5,5,15,5,7,13,16,1,9,5,7,0,0,19.08,21.0,20.04,21,13,8,34,5,-3.0
Flamengo2024Pinheiros2024,Flamengo2024Pinheiros20243,2024-08-31,3,2024,Flamengo2024,Pinheiros2024,14,18,1,5,4,13,3,4,21,17,2,8,5,9,5,5,21.76,21.2,21.48,14,21,-7,35,-2,5.0
Flamengo2024Pinheiros2024,Flamengo2024Pinheiros20244,2024-08-31,4,2024,Flamengo2024,Pinheiros2024,12,19,2,10,3,9,0,0,20,14,2,6,6,8,2,2,22.0,16.880000000000003,19.44,12,20,-8,32,-10,-2.0
Cruzeiro2024SESI Franca2024,Cruzeiro2024SESI Franca20241,2024-08-31,1,2024,Cruzeiro2024,SESI Franca2024,18,15,2,4,5,11,2,6,20,20,2,6,6,14,2,3,17.64,23.32,20.48,18,20,-2,38,-2,0.0
Cruzeiro2024SESI Franca2024,Cruzeiro2024SESI Franca20242,2024-08-31,2,2024,Cruzeiro2024,SESI Franca2024,22,14,2,8,4,6,8,8,16,13,1,3,4,10,5,7,19.52,22.08,20.8,22,16,6,38,4,-2.0
Cruzeiro2024SESI Franca2024,Cruzeiro2024SESI Franca20243,2024-08-31,3,2024,Cruzeiro2024,SESI Franca2024,20,16,2,6,4,10,6,10,22,15,2,5,6,10,4,7,23.4,26.08,24.74,20,22,-2,42,2,4.0
Cruzeiro2024SESI Franca2024,Cruzeiro2024SESI Franca20244,2024-08-31,4,2024,Cruzeiro2024,SESI Franca2024,14,16,3,8,1,8,3,5,17,13,2,7,3,6,5,10,20.2,18.4,19.3,14,17,-3,31,-1,2.0
Minas2024São José Basketball2024,Minas2024São José Basketball20241,2024-08-31,1,2024,Minas2024,São José Basketball2024,23,20,3,8,7,12,0,0,19,20,2,7,5,13,3,6,23.0,21.64,22.32,23,19,4,42,4,0.0
Minas2024São José Basketball2024,Minas2024São José Basketball20242,2024-08-31,2,2024,Minas2024,São José Basketball2024,31,20,3,7,9,13,4,6,16,18,2,7,5,11,0,0,23.64,21.0,22.32,31,16,15,47,19,4.0
Minas2024São José Basketball2024,Minas2024São José Basketball20243,2024-08-31,3,2024,Minas2024,São José Basketball2024,22,18,3,12,5,6,3,4,21,20,0,3,9,17,3,4,22.76,20.76,21.76,22,21,1,43,20,19.0
Minas2024São José Basketball2024,Minas2024São José Basketball20244,2024-08-31,4,2024,Minas2024,São José Basketball2024,20,17,1,4,7,13,3,4,12,22,0,8,6,14,0,2,17.76,26.88,22.32,20,12,8,32,28,20.0
Bauru Basket2025Botafogo2025,Bauru Basket2025Botafogo20251,2025-06-26,1,2025,Bauru Basket2025,Botafogo2025,10,19,2,11,2,8,0,0,23,15,3,5,5,10,4,7,23.0,21.08,22.04,10,23,-13,33,-13,0.0
Bauru Basket2025Botafogo2025,Bauru Basket2025Botafogo20252,2025-06-26,2,2025,Bauru Basket2025,Botafogo2025,14,14,1,5,3,9,5,8,25,17,5,9,4,8,2,4,21.52,23.76,22.64,14,25,-11,39,-24,-13.0
Bauru Basket2025Botafogo2025,Bauru Basket2025Botafogo20253,2025-06-26,3,2025,Bauru Basket2025,Botafogo2025,21,17,5,7,2,10,2,2,22,20,2,7,7,13,2,4,19.88,15.760000000000002,17.82,21,22,-1,43,-25,-24.0
Bauru Basket2025Botafogo2025,Bauru Basket2025Botafogo20254,2025-06-26,4,2025,Bauru Basket2025,Botafogo2025,13,18,3,8,2,10,0,4,16,15,0,3,7,12,2,2,18.76,18.880000000000003,18.82,13,16,-3,29,-28,-25.0
Corinthians2025IVV/CETAF2025,Corinthians2025IVV/CETAF20251,2025-06-26,1,2025,Corinthians2025,IVV/CETAF2025,24,22,1,9,8,13,5,5,13,15,3,6,2,9,0,4,19.2,18.76,18.98,24,13,11,37,11,0.0
Corinthians2025IVV/CETAF2025,Corinthians2025IVV/CETAF20252,2025-06-26,2,2025,Corinthians2025,IVV/CETAF2025,20,22,1,6,8,16,1,2,14,13,2,4,3,9,2,2,20.88,14.88,17.88,20,14,6,34,17,11.0
Corinthians2025IVV/CETAF2025,Corinthians2025IVV/CETAF20253,2025-06-26,3,2025,Corinthians2025,IVV/CETAF2025,16,20,3,12,3,8,1,5,12,17,2,9,3,8,0,0,19.2,20.0,19.6,16,12,4,28,21,17.0
Corinthians2025IVV/CETAF2025,Corinthians2025IVV/CETAF20254,2025-06-26,4,2025,Corinthians2025,IVV/CETAF2025,17,16,1,7,6,9,2,3,15,16,2,8,3,8,3,4,20.32,16.76,18.54,17,15,2,32,23,21.0
B.Cearense2025Paulistano2025,B.Cearense2025Paulistano20251,2025-06-26,1,2025,B.Cearense2025,Paulistano2025,13,16,0,5,6,11,1,1,32,18,7,13,3,5,5,6,20.44,22.64,21.54,13,32,-19,45,-19,0.0
B.Cearense2025Paulistano2025,B.Cearense2025Paulistano20252,2025-06-26,2,2025,B.Cearense2025,Paulistano2025,12,18,0,4,5,14,2,4,18,17,2,10,6,7,0,1,22.76,20.44,21.6,12,18,-6,30,-25,-19.0
B.Cearense2025Paulistano2025,B.Cearense2025Paulistano20253,2025-06-26,3,2025,B.Cearense2025,Paulistano2025,13,16,2,7,2,9,3,4,32,20,5,9,6,11,5,6,21.76,25.64,23.700000000000003,13,32,-19,45,-44,-25.0
B.Cearense2025Paulistano2025,B.Cearense2025Paulistano20254,2025-06-26,4,2025,B.Cearense2025,Paulistano2025,22,13,5,10,2,3,3,4,26,26,5,13,5,13,1,1,17.759999999999998,20.44,19.1,22,26,-4,48,-48,-44.0
Thalia/PH.D Esportes2025UNIFACISA2025,Thalia/PH.D Esportes2025UNIFACISA20251,2025-06-26,1,2025,Thalia/PH.D Esportes2025,UNIFACISA2025,23,19,1,4,9,15,2,6,18,17,4,10,3,7,0,2,19.64,18.88,19.26,23,18,5,41,5,0.0
Thalia/PH.D Esportes2025UNIFACISA2025,Thalia/PH.D Esportes2025UNIFACISA20252,2025-06-26,2,2025,Thalia/PH.D Esportes2025,UNIFACISA2025,22,21,1,5,7,16,5,6,14,15,1,9,4,6,3,4,25.64,20.76,23.200000000000003,22,14,8,36,13,5.0
Thalia/PH.D Esportes2025UNIFACISA2025,Thalia/PH.D Esportes2025UNIFACISA20253,2025-06-26,3,2025,Thalia/PH.D Esportes2025,UNIFACISA2025,19,19,3,6,5,13,0,0,12,19,1,10,4,9,1,2,21.0,17.88,19.44,19,12,7,31,20,13.0
Thalia/PH.D Esportes2025UNIFACISA2025,Thalia/PH.D Esportes2025UNIFACISA20254,2025-06-26,4,2025,Thalia/PH.D Esportes2025,UNIFACISA2025,22,16,2,5,6,11,4,5,22,20,1,11,5,9,9,12,24.2,24.28,24.24,22,22,0,44,20,20.0
São Paulo FC2025Vasco/Tijuca2025,São Paulo FC2025Vasco/Tijuca20251,2025-06-26,1,2025,São Paulo FC2025,Vasco/Tijuca2025,17,17,1,8,3,9,8,14,11,17,0,5,4,12,3,6,25.16,27.64,26.4,17,11,6,28,6,0.0
São Paulo FC2025Vasco/Tijuca2025,São Paulo FC2025Vasco/Tijuca20252,2025-06-26,2,2025,São Paulo FC2025,Vasco/Tijuca2025,31,21,3,6,7,15,8,10,9,11,1,5,1,6,4,10,29.4,22.4,25.9,31,9,22,40,28,6.0
São Paulo FC2025Vasco/Tijuca2025,São Paulo FC2025Vasco/Tijuca20253,2025-06-26,3,2025,São Paulo FC2025,Vasco/Tijuca2025,17,16,1,6,7,10,0,0,12,20,2,9,3,11,0,1,20.0,19.44,19.72,17,12,5,29,33,28.0
São Paulo FC2025Vasco/Tijuca2025,São Paulo FC2025Vasco/Tijuca20254,2025-06-26,4,2025,São Paulo FC2025,Vasco/Tijuca2025,23,21,1,6,9,15,2,5,16,19,2,10,4,9,2,3,20.2,21.32,20.76,23,16,7,39,40,33.0
Bauru Basket2025IVV/CETAF2025,Bauru Basket2025IVV/CETAF20251,2025-06-27,1,2025,Bauru Basket2025,IVV/CETAF2025,20,20,4,8,4,12,0,0,24,13,4,7,4,6,4,6,22.0,17.64,19.82,20,24,-4,44,-4,0.0
Bauru Basket2025IVV/CETAF2025,Bauru Basket2025IVV/CETAF20252,2025-06-27,2,2025,Bauru Basket2025,IVV/CETAF2025,11,16,1,9,3,7,2,2,18,19,2,6,5,13,2,2,18.88,17.88,18.38,11,18,-7,29,-11,-4.0
Bauru Basket2025IVV/CETAF2025,Bauru Basket2025IVV/CETAF20253,2025-06-27,3,2025,Bauru Basket2025,IVV/CETAF2025,18,14,3,6,4,8,1,3,6,14,0,5,3,9,0,0,14.32,18.0,16.16,18,6,12,24,1,-11.0
Bauru Basket2025IVV/CETAF2025,Bauru Basket2025IVV/CETAF20254,2025-06-27,4,2025,Bauru Basket2025,IVV/CETAF2025,14,13,3,8,2,5,1,2,23,15,3,6,3,9,8,13,18.880000000000003,20.72,19.8,14,23,-9,37,-8,1.0
Campo Mourão2025Mogi2025,Campo Mourão2025Mogi20251,2025-06-27,1,2025,Campo Mourão2025,Mogi2025,17,18,2,7,3,11,5,10,22,21,3,10,6,11,1,4,20.4,22.76,21.58,17,22,-5,39,-5,0.0
Campo Mourão2025Mogi2025,Campo Mourão2025Mogi20252,2025-06-27,2,2025,Campo Mourão2025,Mogi2025,16,16,1,7,5,9,3,4,21,22,3,10,4,12,4,5,15.760000000000002,22.2,18.98,16,21,-5,37,-10,-5.0
Campo Mourão2025Mogi2025,Campo Mourão2025Mogi20253,2025-06-27,3,2025,Campo Mourão2025,Mogi2025,13,16,1,5,5,11,0,4,20,18,3,10,4,8,3,3,20.76,21.32,21.04,13,20,-7,33,-17,-10.0
Campo Mourão2025Mogi2025,Campo Mourão2025Mogi20254,2025-06-27,4,2025,Campo Mourão2025,Mogi2025,8,14,0,7,4,7,0,0,20,20,1,6,6,14,5,8,16.0,20.52,18.26,8,20,-12,28,-29,-17.0
ADRM2025Pato Basquete2025,ADRM2025Pato Basquete20251,2025-06-27,1,2025,ADRM2025,Pato Basquete2025,17,22,1,6,6,16,2,2,3,19,0,8,1,11,1,2,19.88,15.88,17.88,17,3,14,20,14,0.0
ADRM2025Pato Basquete2025,ADRM2025Pato Basquete20252,2025-06-27,2,2025,ADRM2025,Pato Basquete2025,13,20,1,5,5,15,0,2,16,15,2,6,3,9,4,8,23.88,18.52,21.2,13,16,-3,29,11,14.0
ADRM2025Pato Basquete2025,ADRM2025Pato Basquete20253,2025-06-27,3,2025,ADRM2025,Pato Basquete2025,6,13,0,7,3,6,0,0,19,22,3,12,4,10,2,2,16.0,18.88,17.439999999999998,6,19,-13,25,-2,11.0
ADRM2025Pato Basquete2025,ADRM2025Pato Basquete20254,2025-06-27,4,2025,ADRM2025,Pato Basquete2025,8,16,1,6,1,10,3,4,18,16,3,6,4,10,1,1,18.76,18.44,18.6,8,18,-10,26,-12,-2.0
Botafogo2025Paulistano2025,Botafogo2025Paulistano20251,2025-06-27,1,2025,Botafogo2025,Paulistano2025,13,17,0,5,6,12,1,3,30,14,4,6,4,8,10,13,24.32,20.72,22.52,13,30,-17,43,-17,0.0
Botafogo2025Paulistano2025,Botafogo2025Paulistano20252,2025-06-27,2,2025,Botafogo2025,Paulistano2025,17,17,3,8,4,9,0,2,25,19,2,8,8,11,3,4,18.88,19.76,19.32,17,25,-8,42,-25,-17.0
Botafogo2025Paulistano2025,Botafogo2025Paulistano20253,2025-06-27,3,2025,Botafogo2025,Paulistano2025,14,16,2,9,3,7,2,4,26,13,3,6,5,7,7,8,18.76,20.52,19.64,14,26,-12,40,-37,-25.0
Botafogo2025Paulistano2025,Botafogo2025Paulistano20254,2025-06-27,4,2025,Botafogo2025,Paulistano2025,25,14,4,7,4,7,5,8,23,23,2,14,7,9,3,4,19.52,26.76,23.14,25,23,2,48,-35,-37.0
Caixa Brasília Basquete2025Pinheiros2025,Caixa Brasília Basquete2025Pinheiros20251,2025-06-27,1,2025,Caixa Brasília Basquete2025,Pinheiros2025,9,11,1,6,3,5,0,0,23,18,0,4,8,14,7,10,15.0,22.4,18.7,9,23,-14,32,-14,0.0
Caixa Brasília Basquete2025Pinheiros2025,Caixa Brasília Basquete2025Pinheiros20252,2025-06-27,2,2025,Caixa Brasília Basquete2025,Pinheiros2025,4,10,0,3,1,7,2,2,23,17,3,10,6,7,2,2,13.88,16.88,15.38,4,23,-19,27,-33,-14.0
Caixa Brasília Basquete2025Pinheiros2025,Caixa Brasília Basquete2025Pinheiros20253,2025-06-27,3,2025,Caixa Brasília Basquete2025,Pinheiros2025,16,17,2,9,4,8,2,5,22,17,2,6,7,11,2,4,22.2,21.76,21.98,16,22,-6,38,-39,-33.0
Caixa Brasília Basquete2025Pinheiros2025,Caixa Brasília Basquete2025Pinheiros20254,2025-06-27,4,2025,Caixa Brasília Basquete2025,Pinheiros2025,4,15,0,7,2,8,0,0,30,18,5,10,6,8,3,7,21.0,19.08,20.04,4,30,-26,34,-65,-39.0
Caxias2025SESI Franca2025,Caxias2025SESI Franca20251,2025-06-27,1,2025,Caxias2025,SESI Franca2025,8,19,1,11,2,8,1,3,17,15,2,8,5,7,1,3,19.32,17.32,18.32,8,17,-9,25,-9,0.0
Caxias2025SESI Franca2025,Caxias2025SESI Franca20252,2025-06-27,2,2025,Caxias2025,SESI Franca2025,20,13,2,4,4,9,6,8,20,17,3,6,5,11,1,2,20.52,21.88,21.2,20,20,0,40,-9,-9.0
Caxias2025SESI Franca2025,Caxias2025SESI Franca20253,2025-06-27,3,2025,Caxias2025,SESI Franca2025,24,15,3,5,6,10,3,6,18,18,1,8,7,10,1,4,18.64,19.76,19.200000000000003,24,18,6,42,-3,-9.0
Caxias2025SESI Franca2025,Caxias2025SESI Franca20254,2025-06-27,4,2025,Caxias2025,SESI Franca2025,16,16,1,9,4,7,5,8,21,13,2,5,5,8,5,8,21.52,20.52,21.02,16,21,-5,37,-8,-3.0
Flamengo2025Thalia/PH.D Esportes2025,Flamengo2025Thalia/PH.D Esportes20251,2025-06-27,1,2025,Flamengo2025,Thalia/PH.D Esportes2025,21,23,3,9,6,14,0,1,26,21,3,7,7,14,3,3,22.44,24.32,23.380000000000003,21,26,-5,47,-5,0.0
Flamengo2025Thalia/PH.D Esportes2025,Flamengo2025Thalia/PH.D Esportes20252,2025-06-27,2,2025,Flamengo2025,Thalia/PH.D Esportes2025,33,22,6,12,7,10,1,4,12,18,0,7,4,11,4,6,24.76,21.64,23.200000000000003,33,12,21,45,16,-5.0
Flamengo2025Thalia/PH.D Esportes2025,Flamengo2025Thalia/PH.D Esportes20253,2025-06-27,3,2025,Flamengo2025,Thalia/PH.D Esportes2025,20,23,3,14,4,9,3,6,14,19,3,9,1,10,3,4,22.64,22.76,22.700000000000003,20,14,6,34,22,16.0
Flamengo2025Thalia/PH.D Esportes2025,Flamengo2025Thalia/PH.D Esportes20254,2025-06-27,4,2025,Flamengo2025,Thalia/PH.D Esportes2025,24,18,2,7,7,11,4,8,18,22,2,10,6,12,0,3,24.52,21.32,22.92,24,18,6,42,28,22.0
São Paulo FC2025UNIFACISA2025,São Paulo FC2025UNIFACISA20251,2025-06-27,1,2025,São Paulo FC2025,UNIFACISA2025,28,21,1,4,8,17,9,12,10,17,1,10,2,7,3,7,28.28,25.08,26.68,28,10,18,38,18,0.0
São Paulo FC2025UNIFACISA2025,São Paulo FC2025UNIFACISA20252,2025-06-27,2,2025,São Paulo FC2025,UNIFACISA2025,25,25,3,10,8,15,0,2,14,16,2,7,3,9,2,4,23.88,19.76,21.82,25,14,11,39,29,18.0
São Paulo FC2025UNIFACISA2025,São Paulo FC2025UNIFACISA20253,2025-06-27,3,2025,São Paulo FC2025,UNIFACISA2025,25,22,3,5,7,17,2,4,13,16,1,9,4,7,2,2,20.76,14.88,17.82,25,13,12,38,41,29.0
São Paulo FC2025UNIFACISA2025,São Paulo FC2025UNIFACISA20254,2025-06-27,4,2025,São Paulo FC2025,UNIFACISA2025,32,23,4,7,9,16,2,5,8,18,0,7,4,11,0,0,24.2,19.0,21.6,32,8,24,40,65,41.0
São José Basketball2025União Corinthians2025,São José Basketball2025União Corinthians20251,2025-06-27,1,2025,São José Basketball2025,União Corinthians2025,25,19,1,6,9,13,4,7,25,13,5,6,4,7,2,4,24.08,19.76,21.92,25,25,0,50,0,0.0
São José Basketball2025União Corinthians2025,São José Basketball2025União Corinthians20252,2025-06-27,2,2025,São José Basketball2025,União Corinthians2025,33,19,3,6,10,13,4,6,17,13,2,5,5,8,1,2,22.64,18.880000000000003,20.76,33,17,16,50,16,0.0
São José Basketball2025União Corinthians2025,São José Basketball2025União Corinthians20253,2025-06-27,3,2025,São José Basketball2025,União Corinthians2025,15,17,1,5,4,12,4,6,13,14,2,5,3,9,1,2,20.64,17.880000000000003,19.26,15,13,2,28,18,16.0
São José Basketball2025União Corinthians2025,São José Basketball2025União Corinthians20254,2025-06-27,4,2025,São José Basketball2025,União Corinthians2025,23,14,3,7,3,7,8,10,9,10,0,3,4,7,1,2,20.4,15.88,18.14,23,9,14,32,32,18.0
Corinthians2025Vasco/Tijuca2025,Corinthians2025Vasco/Tijuca20251,2025-06-27,1,2025,Corinthians2025,Vasco/Tijuca2025,22,18,4,13,3,5,4,6,14,16,3,8,2,8,1,2,19.64,19.88,19.76,22,14,8,36,8,0.0
Corinthians2025Vasco/Tijuca2025,Corinthians2025Vasco/Tijuca20252,2025-06-27,2,2025,Corinthians2025,Vasco/Tijuca2025,14,16,0,5,5,11,4,4,8,16,1,5,2,11,1,3,22.76,19.32,21.04,14,8,6,22,14,8.0
Corinthians2025Vasco/Tijuca2025,Corinthians2025Vasco/Tijuca20253,2025-06-27,3,2025,Corinthians2025,Vasco/Tijuca2025,15,20,2,13,3,7,3,3,14,16,1,6,4,10,3,3,19.32,17.32,18.32,15,14,1,29,15,14.0
Corinthians2025Vasco/Tijuca2025,Corinthians2025Vasco/Tijuca20254,2025-06-27,4,2025,Corinthians2025,Vasco/Tijuca2025,26,17,2,8,6,9,8,8,13,14,1,4,4,10,2,4,21.52,21.76,21.64,26,13,13,39,28,15.0
ADRM2025Minas2025,ADRM2025Minas20251,2025-06-28,1,2025,ADRM2025,Minas2025,14,17,1,7,5,10,1,1,21,15,2,8,4,7,7,8,19.44,17.52,18.48,14,21,-7,35,-7,0.0
ADRM2025Minas2025,ADRM2025Minas20252,2025-06-28,2,2025,ADRM2025,Minas2025,6,16,0,2,3,14,0,0,19,18,3,11,4,7,2,2,14.0,14.88,14.44,6,19,-13,25,-20,-7.0
ADRM2025Minas2025,ADRM2025Minas20253,2025-06-28,3,2025,ADRM2025,Minas2025,11,12,0,5,5,7,1,2,24,13,7,11,0,2,3,6,17.880000000000003,18.64,18.26,11,24,-13,35,-33,-20.0
ADRM2025Minas2025,ADRM2025Minas20254,2025-06-28,4,2025,ADRM2025,Minas2025,6,11,0,6,3,5,0,0,11,19,0,7,4,12,3,9,16.0,13.96,14.98,6,11,-5,17,-38,-33.0
Caxias2025Mogi2025,Caxias2025Mogi20251,2025-06-28,1,2025,Caxias2025,Mogi2025,9,15,0,5,3,10,3,4,13,14,0,2,5,12,3,4,18.76,16.759999999999998,17.759999999999998,9,13,-4,22,-4,0.0
Caxias2025Mogi2025,Caxias2025Mogi20252,2025-06-28,2,2025,Caxias2025,Mogi2025,27,18,5,8,4,10,4,5,16,18,2,7,5,11,0,0,21.2,18.0,19.6,27,16,11,43,7,-4.0
Caxias2025Mogi2025,Caxias2025Mogi20253,2025-06-28,3,2025,Caxias2025,Mogi2025,9,15,1,9,2,6,2,2,18,17,4,9,3,8,0,2,15.88,19.88,17.88,9,18,-9,27,-2,7.0
Caxias2025Mogi2025,Caxias2025Mogi20254,2025-06-28,4,2025,Caxias2025,Mogi2025,30,16,3,5,5,11,11,19,26,15,1,3,6,12,11,13,31.36,25.72,28.54,30,26,4,56,2,-2.0
IVV/CETAF2025Paulistano2025,IVV/CETAF2025Paulistano20251,2025-06-28,1,2025,IVV/CETAF2025,Paulistano2025,21,16,3,5,5,11,2,2,21,19,1,7,6,12,6,9,21.88,24.96,23.42,21,21,0,42,0,0.0
IVV/CETAF2025Paulistano2025,IVV/CETAF2025Paulistano20252,2025-06-28,2,2025,IVV/CETAF2025,Paulistano2025,19,12,3,6,5,6,0,0,23,19,3,12,6,7,2,2,16.0,16.88,16.439999999999998,19,23,-4,42,-4,0.0
IVV/CETAF2025Paulistano2025,IVV/CETAF2025Paulistano20253,2025-06-28,3,2025,IVV/CETAF2025,Paulistano2025,20,15,2,5,4,10,6,10,18,21,1,6,7,15,1,2,18.4,24.88,21.64,20,18,2,38,-2,-4.0
IVV/CETAF2025Paulistano2025,IVV/CETAF2025Paulistano20254,2025-06-28,4,2025,IVV/CETAF2025,Paulistano2025,16,13,1,3,6,10,1,2,25,14,7,10,2,4,0,2,13.88,13.88,13.88,16,25,-9,41,-11,-2.0
Pato Basquete2025Pinheiros2025,Pato Basquete2025Pinheiros20251,2025-06-28,1,2025,Pato Basquete2025,Pinheiros2025,12,14,0,5,3,9,6,8,25,20,2,6,8,14,3,6,17.52,20.64,19.08,12,25,-13,37,-13,0.0
Pato Basquete2025Pinheiros2025,Pato Basquete2025Pinheiros20252,2025-06-28,2,2025,Pato Basquete2025,Pinheiros2025,11,14,1,5,4,9,0,0,25,21,3,9,7,12,2,2,14.0,21.88,17.939999999999998,11,25,-14,36,-27,-13.0
Pato Basquete2025Pinheiros2025,Pato Basquete2025Pinheiros20253,2025-06-28,3,2025,Pato Basquete2025,Pinheiros2025,18,14,1,5,4,9,7,12,14,18,0,7,5,11,4,4,19.28,22.76,21.020000000000003,18,14,4,32,-23,-27.0
Pato Basquete2025Pinheiros2025,Pato Basquete2025Pinheiros20254,2025-06-28,4,2025,Pato Basquete2025,Pinheiros2025,19,17,2,5,4,12,5,8,28,20,3,8,5,12,9,12,26.52,29.28,27.9,19,28,-9,47,-32,-23.0
Caixa Brasília Basquete2025São José Basketball2025,Caixa Brasília Basquete2025São José Basketball20251,2025-06-28,1,2025,Caixa Brasília Basquete2025,São José Basketball2025,17,15,2,6,4,9,3,4,23,22,3,11,7,11,0,0,15.760000000000002,22.0,18.880000000000003,17,23,-6,40,-6,0.0
Caixa Brasília Basquete2025São José Basketball2025,Caixa Brasília Basquete2025São José Basketball20252,2025-06-28,2,2025,Caixa Brasília Basquete2025,São José Basketball2025,12,13,3,8,1,5,1,2,15,11,0,2,5,9,5,7,16.880000000000003,15.08,15.98,12,15,-3,27,-9,-6.0
Caixa Brasília Basquete2025São José Basketball2025,Caixa Brasília Basquete2025São José Basketball20253,2025-06-28,3,2025,Caixa Brasília Basquete2025,São José Basketball2025,13,14,0,4,4,10,5,8,18,16,1,4,5,12,5,10,22.52,21.4,21.96,13,18,-5,31,-14,-9.0
